customer_id,signup_date,last_active_date,age,region,city_raw,customer_segment,acquisition_channel,product_plan,device_type,monthly_sessions,avg_monthly_spend,discount_pct,support_tickets_90d,satisfaction_score,estimated_income_czk,payment_method,churned,satisfaction_missing,city_clean
100216,2022-07-22,2026-03-24,18,brno,brn,retired,paid ads,plus,desktop,4,557.3,27.6,1,2.9,35600,bank_transfer,0,0,brno
100217,2025-04-22,2026-04-18,47,ostrava,ostrava,small business,social media,basic,desktop,9,630.23,13.6,1,7.7,127000,card,0,0,ostrava
100218,2022-05-03,2026-04-16,27,ostrava,ostrava,student,paid ads,premium,mobile,6,1594.15,31.3,1,7.9,15500,cash,0,0,ostrava
100220,2024-02-06,2026-04-18,48,plzen,plzeň,young professional,organic search,basic,mobile,7,263.8,9.8,1,5.7,36500,card,0,0,plzen
100221,2022-10-21,2026-04-27,50,plzen,pilsen,student,organic search,plus,desktop,6,877.62,16.5,1,7.4,21600,card,0,0,plzen
100222,2022-10-07,2026-04-14,50,ostrava,ostrava,family,organic search,plus,mobile,13,2024.22,13.0,1,10.0,39700,card,0,0,ostrava
100223,2022-03-23,2026-04-11,32,ostrava,ostrava,retired,partner,basic,mobile,5,399.66,12.3,2,6.8,42700,card,0,1,ostrava
100224,2022-07-17,2026-04-24,35,prague,prague,young professional,paid ads,plus,mobile,8,640.41,18.5,2,6.0,47100,paypal,0,0,prague
100225,2024-09-08,2026-04-28,18,ostrava,ostrava,retired,organic search,business,mobile,14,4111.94,6.6,2,6.2,24900,card,0,0,ostrava
100226,2024-01-22,2026-04-26,57,olomouc,olomouc,young professional,social media,plus,desktop,9,1697.69,5.9,0,7.2,52700,paypal,0,0,olomouc
100227,2022-05-24,2026-03-31,21,prague,prague,young professional,social media,plus,desktop,10,2354.92,20.2,0,6.8,65500,card,0,0,prague
100228,2025-11-28,2026-04-26,38,liberec,liberec,young professional,social media,basic,mobile,8,628.94,11.7,4,4.8,73500,paypal,0,0,liberec
100230,2025-02-21,2026-04-28,58,prague,prague,young professional,organic search,premium,desktop,17,6803.53,4.0,0,6.8,60700,card,0,1,prague
100231,2022-07-06,2026-04-24,35,prague,prg,student,direct,basic,mobile,10,1153.15,9.9,3,6.3,31700,bank_transfer,0,0,prague
100232,2022-11-13,2026-04-13,18,prague,prague,family,direct,premium,mobile,15,8622.98,2.2,1,7.4,99900,card,0,0,prague
100233,2023-04-09,2026-04-22,41,liberec,liberec,family,referral,plus,desktop,11,1431.8,5.7,1,6.1,43300,bank_transfer,0,0,liberec
100234,2025-10-04,2026-04-25,42,prague,prg,small business,partner,basic,desktop,12,1205.79,7.8,1,5.5,162700,paypal,0,0,prague
100235,2024-12-22,2026-04-14,44,olomouc,olomouc,young professional,organic search,basic,desktop,6,662.6,14.5,1,6.0,55100,card,0,0,olomouc
100237,2025-11-23,2026-04-18,36,ostrava,ostrava,small business,email campaign,plus,tablet,14,4663.95,4.4,1,8.5,58200,card,0,0,ostrava
100238,2023-02-07,2026-04-03,29,other,other,small business,direct,basic,mobile,9,2812.97,28.7,3,5.0,67800,paypal,0,0,other
100239,2025-10-01,2026-04-06,40,other,other,young professional,organic search,basic,desktop,4,1085.08,5.3,4,6.7,34600,bank_transfer,0,0,other
100240,2025-03-23,2026-01-02,48,ostrava,ostrava,student,social media,basic,desktop,4,345.35,45.9,3,5.9,13800,paypal,1,0,ostrava
100241,2024-03-21,2026-03-24,41,prague,prg,family,direct,plus,desktop,9,1676.06,22.7,0,7.8,71000,bank_transfer,0,0,prague
100242,2024-05-13,2026-04-09,37,prague,prg,retired,organic search,plus,mobile,7,364.06,3.9,2,6.4,40100,paypal,0,0,prague
100244,2024-07-17,2026-03-30,41,prague,prague,small business,social media,plus,tablet,10,3093.49,24.0,1,8.6,97000,card,0,0,prague
100245,2023-07-05,2026-04-20,38,other,other,young professional,social media,plus,desktop,5,661.75,6.4,0,8.0,36600,card,0,0,other
100246,2022-12-04,2026-04-11,39,ostrava,ostrava,retired,paid ads,plus,mobile,5,856.44,11.7,1,6.6,28500,card,0,0,ostrava
100247,2024-05-21,2026-04-20,22,prague,prague,student,direct,plus,mobile,7,730.0,3.2,3,5.4,27400,bank_transfer,0,0,prague
100249,2023-04-18,2026-03-24,36,other,other,young professional,paid ads,plus,mobile,13,2887.85,12.0,1,8.1,36500,card,0,0,other
100250,2022-05-31,2026-03-28,28,plzen,pilsen,family,direct,basic,desktop,3,300.93,10.9,2,5.0,54300,bank_transfer,0,0,plzen
100251,2025-12-09,2026-03-26,37,brno,brno,young professional,social media,business,mobile,17,7132.02,14.4,1,8.6,28400,card,0,0,brno
100252,2025-08-14,2025-09-17,49,plzen,pilsen,student,referral,plus,mobile,7,1070.69,5.6,3,7.1,15400,cash,1,0,plzen
100253,2022-09-20,2026-04-21,47,plzen,pilsen,young professional,referral,basic,mobile,15,2007.21,13.0,0,6.8,25900,bank_transfer,0,1,plzen
100254,2025-12-24,2026-04-19,43,plzen,pilsen,young professional,email campaign,premium,desktop,10,5261.61,21.8,0,9.2,37800,card,0,0,plzen
100257,2024-10-13,2026-04-15,51,prague,prague,student,direct,premium,mobile,12,3496.84,13.5,1,9.1,44300,bank_transfer,0,0,prague
100258,2024-05-30,2026-04-27,51,brno,brno,student,email campaign,basic,mobile,5,493.53,7.3,2,5.8,7100,card,0,0,brno
100259,2022-01-02,2026-04-04,22,brno,brno,young professional,organic search,premium,desktop,9,1741.06,19.4,1,9.8,47700,card,0,0,brno
100260,2024-06-15,2026-04-08,18,plzen,plzen,student,referral,basic,desktop,7,478.96,6.3,2,5.3,12800,card,0,0,plzen
100261,2025-08-20,2026-04-21,28,prague,praha,young professional,paid ads,plus,mobile,9,1540.01,19.5,4,4.3,41200,unknown,0,0,prague
100262,2022-09-11,2026-03-25,32,ostrava,ostrava,young professional,email campaign,basic,mobile,7,1389.76,24.6,2,2.2,36600,bank_transfer,0,0,ostrava
100263,2023-03-29,2026-04-03,50,prague,praha,retired,organic search,plus,mobile,7,2232.57,10.1,1,8.4,24700,card,0,0,prague
100264,2024-11-26,2026-04-29,37,brno,brno,young professional,organic search,premium,mobile,11,1450.24,19.6,1,7.6,44200,card,0,0,brno
100265,2025-03-29,2026-04-26,32,other,unknown,family,email campaign,premium,desktop,12,3182.17,21.6,1,7.1,27000,paypal,0,0,unknown
100266,2024-10-11,2026-04-16,40,other,other,small business,partner,plus,mobile,9,2644.94,17.8,2,9.0,64100,bank_transfer,0,0,other
100267,2022-01-09,2026-04-13,45,other,unknown,family,paid ads,plus,mobile,9,1678.49,31.2,1,6.9,35000,bank_transfer,0,0,unknown
100268,2025-06-10,2026-04-22,48,plzen,plzeň,family,direct,basic,unknown,8,938.15,20.8,0,8.6,92500,card,0,0,plzen
100269,2025-11-04,2026-04-03,33,ostrava,ostrava,retired,paid ads,plus,mobile,1,144.52,20.4,2,5.8,37900,bank_transfer,0,0,ostrava
100270,2024-03-26,2026-04-07,26,other,other,young professional,social media,plus,mobile,10,1630.03,32.2,1,6.0,48600,paypal,0,0,other
100271,2022-07-27,2026-04-23,28,prague,praha,student,referral,premium,mobile,10,1796.49,23.9,2,7.3,46300,card,0,0,prague
100272,2025-02-28,2026-03-31,40,other,other,young professional,email campaign,plus,desktop,9,1942.56,1.2,2,4.9,24700,card,0,0,other
100273,2023-02-08,2026-04-15,24,ostrava,ostrava,family,organic search,plus,mobile,13,2624.51,11.0,0,6.9,37600,card,0,0,ostrava
100274,2022-06-01,2026-04-11,50,olomouc,olomouc,family,referral,basic,mobile,10,1670.42,6.3,2,5.3,71400,cash,0,0,olomouc
100276,2025-02-17,2026-04-22,18,plzen,pilsen,small business,email campaign,business,desktop,26,12841.98,19.8,0,10.0,84000,paypal,0,0,plzen
100277,2023-09-20,2026-04-16,40,other,other,family,organic search,premium,desktop,8,1789.41,4.0,0,7.7,44600,card,0,0,other
100278,2023-08-10,2026-04-17,34,brno,brn,student,paid ads,premium,mobile,11,3321.85,18.0,1,8.3,34400,paypal,0,0,brno
100279,2025-12-14,2026-04-07,44,ostrava,ostrava,young professional,social media,plus,desktop,9,1933.02,9.0,1,7.8,40100,card,0,0,ostrava
100280,2025-12-16,2026-03-28,32,brno,brn,student,organic search,premium,mobile,10,3459.03,0.5,1,7.3,20700,bank_transfer,0,0,brno
100281,2022-04-14,2026-04-14,43,olomouc,olomouc,young professional,organic search,premium,mobile,18,6237.41,2.8,0,8.1,55800,card,0,0,olomouc
100282,2022-09-11,2026-04-06,51,brno,brn,student,email campaign,plus,mobile,5,597.72,19.6,0,5.7,16400,paypal,0,0,brno
100283,2025-06-04,2026-03-11,30,other,other,retired,social media,plus,mobile,6,645.85,15.4,1,6.9,21400,card,0,0,other
100285,2023-05-25,2026-04-02,61,ostrava,ostrava,student,organic search,premium,desktop,10,1884.33,11.6,2,8.0,19500,unknown,0,0,ostrava
100286,2022-04-09,2026-04-17,48,ostrava,ostrava,retired,paid ads,basic,desktop,2,117.97,14.2,4,3.8,32800,paypal,0,0,ostrava
100287,2022-06-02,2026-03-08,28,plzen,plzen,small business,referral,basic,mobile,8,730.42,14.2,5,5.3,69200,bank_transfer,0,0,plzen
100288,2024-07-02,2026-04-24,42,ostrava,ostrava,retired,social media,premium,mobile,3,675.77,19.6,2,7.6,22000,paypal,0,0,ostrava
100289,2024-05-27,2026-04-25,21,other,other,student,direct,basic,mobile,5,320.38,15.0,0,7.3,13000,paypal,0,0,other
100290,2022-12-04,2026-04-18,23,prague,prague,student,paid ads,plus,mobile,3,476.51,10.3,1,6.1,31400,bank_transfer,0,0,prague
100291,2024-12-11,2026-04-12,57,prague,prg,student,direct,basic,mobile,5,420.51,15.0,2,4.9,29800,card,0,0,prague
100292,2025-04-01,2026-04-17,43,ostrava,ostrava,retired,social media,basic,tablet,4,357.76,3.1,2,7.5,32400,unknown,0,0,ostrava
100293,2024-08-14,2026-04-14,58,liberec,liberec,family,paid ads,premium,tablet,14,2628.82,23.5,2,9.0,42000,bank_transfer,0,0,liberec
100294,2022-06-10,2026-04-17,44,plzen,pilsen,student,social media,basic,desktop,6,320.85,24.3,1,4.2,42300,paypal,0,0,plzen
100295,2024-03-11,2026-04-25,31,other,other,retired,social media,plus,mobile,7,1145.23,1.3,1,5.5,21200,bank_transfer,0,0,other
100296,2023-02-02,2026-04-07,39,prague,praha,young professional,organic search,basic,mobile,11,875.61,13.5,1,6.9,63800,paypal,0,0,prague
100297,2025-07-24,2026-04-02,41,olomouc,olomouc,small business,organic search,business,mobile,21,4818.04,0.6,1,8.8,78200,paypal,0,0,olomouc
100298,2024-03-13,2026-04-08,67,other,other,family,organic search,premium,mobile,8,3611.88,18.3,1,7.3,45500,card,0,0,other
100299,2022-03-11,2026-04-01,47,other,unknown,family,partner,basic,mobile,10,1537.68,2.3,4,5.6,35700,paypal,0,0,unknown
100300,2025-03-04,2026-04-27,28,ostrava,ostrava,young professional,direct,business,desktop,16,22543.96,0.7,0,9.4,22100,card,0,0,ostrava
100301,2025-05-03,2026-04-08,35,brno,brno,young professional,organic search,premium,desktop,9,1707.47,16.1,1,9.0,31200,bank_transfer,0,0,brno
100302,2023-02-05,2026-04-20,44,other,unknown,student,social media,basic,desktop,3,311.72,6.6,2,6.1,17500,paypal,0,0,unknown
100303,2023-10-02,2026-04-10,24,liberec,liberec,student,direct,basic,mobile,3,263.22,12.2,0,6.8,38000,bank_transfer,0,1,liberec
100304,2022-12-16,2026-04-27,38,ostrava,ostrava,retired,direct,premium,mobile,9,1847.15,17.8,1,7.0,28300,card,0,0,ostrava
100305,2023-11-19,2026-04-17,35,plzen,plzen,retired,social media,premium,tablet,6,1178.17,17.2,2,7.8,27300,card,0,0,plzen
100306,2023-04-05,2026-04-14,44,prague,prague,family,email campaign,basic,desktop,11,1097.95,5.9,3,7.8,71800,card,0,0,prague
100307,2024-03-09,2026-04-20,37,plzen,plzen,young professional,paid ads,business,desktop,16,4831.42,53.5,1,8.9,38300,card,0,0,plzen
100308,2025-03-28,2026-04-21,20,ostrava,ostrava,student,organic search,premium,mobile,9,1618.97,2.5,0,7.2,26400,card,0,0,ostrava
100309,2025-11-27,2026-04-13,37,prague,prague,young professional,referral,basic,desktop,9,3850.24,0.0,3,7.7,111900,card,0,0,prague
100310,2023-11-10,2026-04-24,48,other,other,family,paid ads,basic,desktop,5,370.98,29.4,0,7.4,28400,cash,0,0,other
100311,2024-01-20,2026-03-28,57,ostrava,ostrava,young professional,paid ads,basic,mobile,5,318.72,19.1,2,6.8,41400,paypal,0,1,ostrava
100312,2022-02-07,2026-04-22,51,ostrava,ostrava,young professional,organic search,basic,mobile,8,2625.74,13.0,3,5.7,36000,card,0,0,ostrava
100313,2022-08-18,2026-04-22,18,brno,brn,young professional,email campaign,plus,mobile,11,2613.17,16.7,0,7.5,43200,card,0,0,brno
100314,2024-12-11,2026-04-24,21,prague,prague,young professional,direct,basic,mobile,10,762.68,4.7,0,7.2,87700,cash,0,0,prague
100315,2023-07-17,2026-04-24,24,brno,brn,family,email campaign,basic,mobile,6,526.53,13.5,4,5.9,55500,bank_transfer,0,0,brno
100316,2023-03-14,2026-04-19,58,plzen,plzeň,young professional,referral,basic,mobile,10,1158.14,1.0,4,6.8,20800,card,0,0,plzen
100317,2025-07-30,2026-04-29,44,prague,praha,small business,paid ads,business,mobile,14,8150.65,31.1,2,5.9,154100,bank_transfer,0,0,prague
100318,2022-01-27,2026-04-15,72,brno,brn,young professional,social media,premium,desktop,17,4078.37,8.1,2,7.0,64500,card,0,0,brno
100319,2022-08-14,2026-04-24,55,other,unknown,student,social media,premium,mobile,4,1002.27,1.5,3,6.9,16700,bank_transfer,0,0,unknown
100320,2025-07-24,2026-04-18,39,prague,prague,student,organic search,premium,desktop,12,1683.49,1.3,0,6.8,27000,card,0,1,prague
100321,2024-11-13,2026-04-26,32,other,unknown,family,email campaign,basic,tablet,7,1370.24,15.2,1,5.8,32400,card,0,0,unknown
100322,2022-10-11,2026-04-26,43,prague,praha,young professional,organic search,plus,mobile,7,1909.63,4.9,3,5.4,79000,card,0,0,prague
100323,2024-05-28,2026-04-22,49,liberec,liberec,young professional,unknown,plus,mobile,10,1040.12,12.3,0,5.5,37900,card,0,0,liberec
100324,2024-08-17,2026-03-25,54,brno,brno,retired,referral,business,desktop,15,6993.52,4.1,3,6.5,45900,card,0,0,brno
100325,2024-11-04,2026-04-29,34,prague,praha,family,referral,plus,unknown,9,3195.15,1.4,1,7.8,53800,card,0,0,prague
100326,2024-10-16,2026-04-11,66,liberec,liberec,student,organic search,plus,desktop,11,1794.86,9.6,0,99.0,32500,card,0,0,liberec
100327,2024-03-26,2026-04-12,37,prague,prague,young professional,social media,basic,desktop,5,513.74,14.2,0,7.0,83100,card,0,0,prague
100328,2023-12-07,2026-04-16,53,brno,brno,family,organic search,plus,tablet,8,1754.01,4.5,4,5.9,44800,card,0,0,brno
100329,2023-07-01,2025-10-05,42,plzen,pilsen,student,direct,basic,unknown,3,271.79,7.5,4,4.6,12300,bank_transfer,1,0,plzen
100330,2024-03-17,2026-04-29,33,prague,prague,young professional,paid ads,business,desktop,20,10356.31,25.7,2,8.1,57700,bank_transfer,0,0,prague
100331,2024-12-08,2026-04-17,18,brno,brn,retired,organic search,basic,mobile,3,283.13,16.6,3,5.2,37300,bank_transfer,0,0,brno
100332,2022-01-17,2026-04-07,22,prague,prague,small business,paid ads,basic,desktop,13,1473.86,12.9,2,7.6,141000,paypal,0,0,prague
100334,2025-05-28,2026-04-23,48,brno,brn,young professional,social media,business,desktop,14,5608.15,30.2,1,7.8,55600,card,0,0,brno
100336,2024-12-26,2026-04-16,58,prague,prg,small business,email campaign,premium,desktop,16,2959.0,17.8,0,6.8,126100,card,0,1,prague
100338,2025-10-28,2026-04-17,32,prague,praha,small business,referral,premium,desktop,26,6137.82,16.6,1,6.4,104700,card,0,0,prague
100339,2023-06-02,2026-04-24,33,ostrava,ostrava,retired,organic search,plus,mobile,5,722.44,28.1,1,5.1,21200,bank_transfer,0,0,ostrava
100340,2022-04-09,2026-03-23,21,other,unknown,young professional,organic search,premium,mobile,11,1077.39,22.7,0,6.5,23500,paypal,0,0,unknown
100341,2022-12-05,2026-04-29,28,prague,prg,retired,organic search,plus,desktop,6,621.4,19.2,2,5.5,32300,paypal,0,0,prague
100342,2022-10-07,2026-04-09,24,ostrava,ostrava,young professional,organic search,plus,mobile,5,1039.01,17.2,1,7.1,68900,unknown,0,0,ostrava
100343,2025-10-04,2026-03-15,18,olomouc,olomouc,young professional,direct,basic,desktop,7,1658.17,12.6,2,5.6,24800,card,0,0,olomouc
100344,2023-05-12,2026-04-17,26,prague,praha,student,social media,premium,tablet,8,2566.2,17.6,0,7.7,36400,bank_transfer,0,0,prague
100345,2022-10-29,2025-10-15,37,prague,prague,young professional,social media,basic,mobile,7,1833.89,3.1,0,7.4,67000,card,1,0,prague
100346,2022-06-30,2026-03-27,61,prague,prague,small business,organic search,business,desktop,24,6662.46,9.8,0,9.4,170300,bank_transfer,0,0,prague
100347,2023-08-30,2026-04-23,25,other,unknown,young professional,referral,plus,mobile,10,462.98,9.8,1,5.5,21200,card,0,0,unknown
100348,2025-01-27,2026-04-15,52,olomouc,olomouc,student,referral,plus,mobile,4,1093.3,3.2,4,6.3,24000,card,0,0,olomouc
100349,2025-03-20,2026-04-21,41,brno,brno,student,paid ads,plus,desktop,3,324.64,17.3,1,7.1,39500,cash,0,0,brno
100350,2024-09-19,2026-04-26,44,other,unknown,young professional,paid ads,plus,mobile,8,1649.3,21.8,0,6.8,29200,paypal,0,1,unknown
100352,2022-12-18,2026-04-21,18,brno,brn,small business,paid ads,plus,mobile,16,1771.84,16.9,2,3.2,75800,card,0,0,brno
100353,2024-11-16,2026-04-14,24,ostrava,ostrava,family,social media,plus,desktop,5,236.88,4.8,0,8.0,62600,card,0,0,ostrava
100354,2024-09-07,2026-04-27,45,brno,brn,student,direct,plus,desktop,8,1171.03,13.2,1,7.9,18300,paypal,0,0,brno
100355,2024-07-16,2026-03-24,39,prague,praha,young professional,referral,premium,mobile,20,6597.1,0.2,0,9.1,42600,card,0,0,prague
100357,2024-12-15,2026-03-27,35,plzen,plzen,young professional,direct,basic,desktop,12,2040.43,9.5,1,7.5,45000,card,0,0,plzen
100358,2025-09-08,2026-04-05,46,brno,brn,small business,email campaign,basic,desktop,13,340.48,8.2,6,3.6,63900,card,0,0,brno
100359,2025-11-10,2026-04-26,22,prague,prague,family,organic search,basic,desktop,3,216.7,0.5,4,6.6,97200,bank_transfer,0,0,prague
100360,2022-01-18,2026-04-20,33,liberec,liberec,family,organic search,basic,desktop,6,345.71,1.3,1,7.1,75300,card,0,0,liberec
100362,2023-07-24,2026-04-12,46,prague,prague,student,referral,premium,mobile,15,2916.86,4.8,0,10.0,21800,card,0,0,prague
100363,2025-09-08,2026-04-21,59,prague,prg,family,paid ads,basic,mobile,10,816.17,19.1,1,7.5,118900,card,0,0,prague
100365,2023-09-18,2026-04-28,52,ostrava,ostrava,family,email campaign,basic,mobile,1,125.5,11.8,2,5.9,25600,paypal,0,0,ostrava
100367,2024-05-03,2026-04-26,49,prague,prague,young professional,social media,plus,desktop,7,1417.41,9.8,4,4.1,34500,card,0,0,prague
100368,2024-08-19,2026-04-24,29,other,other,small business,direct,premium,mobile,20,11104.56,1.9,1,9.8,34300,card,0,0,other
100369,2023-11-05,2026-03-30,44,prague,prague,young professional,paid ads,plus,desktop,10,1884.51,27.5,0,7.8,19600,paypal,0,0,prague
100370,2025-12-06,2026-04-12,45,prague,prague,student,organic search,basic,mobile,6,332.92,7.0,0,9.6,24900,card,0,0,prague
100371,2025-11-10,2026-04-22,47,plzen,plzeň,young professional,direct,premium,mobile,14,5571.31,8.4,0,7.0,63400,card,0,0,plzen
100372,2024-02-24,2026-04-23,25,prague,prague,young professional,email campaign,premium,desktop,14,2162.52,14.4,0,10.0,56600,unknown,0,0,prague
100373,2025-02-01,2026-04-18,42,plzen,plzeň,family,organic search,plus,mobile,11,1081.33,24.9,1,7.0,75100,card,0,0,plzen
100374,2025-11-17,2026-04-27,38,ostrava,ostrava,young professional,referral,premium,mobile,18,2660.28,1.9,0,6.8,36300,bank_transfer,0,1,ostrava
100375,2022-09-03,2026-04-18,54,prague,prague,small business,partner,basic,mobile,16,1935.21,29.4,2,6.3,56600,bank_transfer,0,0,prague
100376,2025-04-14,2026-04-20,30,prague,prg,retired,partner,premium,mobile,8,1141.65,10.6,2,6.8,47700,card,0,1,prague
100377,2024-11-28,2026-04-25,21,prague,prague,young professional,referral,basic,mobile,7,1238.47,3.0,1,8.3,74000,card,0,0,prague
100378,2024-01-29,2026-04-25,18,plzen,plzen,student,paid ads,premium,desktop,9,1838.71,9.8,0,6.8,35000,paypal,0,1,plzen
100380,2024-07-09,2026-04-14,32,olomouc,olomouc,young professional,direct,basic,mobile,9,681.05,16.4,0,7.3,30500,card,0,0,olomouc
100381,2025-12-14,2026-04-20,34,plzen,pilsen,young professional,social media,basic,desktop,6,190.95,15.5,0,6.3,48700,paypal,0,0,plzen
100383,2023-12-24,2026-04-04,56,other,other,family,paid ads,basic,tablet,6,351.07,25.3,2,3.9,33700,paypal,0,0,other
100384,2024-11-24,2026-04-25,36,plzen,plzeň,small business,paid ads,premium,mobile,16,4265.8,26.7,0,9.7,76000,unknown,0,0,plzen
100385,2022-02-05,2026-04-27,53,olomouc,olomouc,retired,social media,plus,mobile,7,1404.45,1.0,0,7.7,31500,card,0,0,olomouc
100386,2023-11-16,2026-04-02,43,prague,prg,family,referral,plus,mobile,15,2417.96,12.9,1,6.8,38900,card,0,0,prague
100387,2022-01-20,2026-04-04,26,prague,prague,retired,organic search,plus,mobile,6,814.71,13.6,3,5.2,40900,bank_transfer,0,0,prague
100388,2022-11-17,2026-04-09,38,other,other,family,referral,plus,tablet,14,2234.58,10.7,0,8.0,56700,card,0,0,other
100390,2023-02-04,2026-04-20,51,ostrava,ostrava,young professional,email campaign,plus,tablet,8,727.62,14.9,2,8.1,50800,bank_transfer,0,0,ostrava
